CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11252,NICHOLAS,THOMPSON,07-06-1932,S,M,nicholas16@adventure-works.com,90000,3,Graduate Degree,Management,Y
11253,JOSÉ,HERNANDEZ,28-02-1933,M,M,josé54@adventure-works.com,60000,2,Graduate Degree,Management,Y
11254,JOHNATHAN,VANCE,03-03-1933,M,M,johnathan5@adventure-works.com,70000,4,Graduate Degree,Management,Y
11255,COLIN,LIN,04-04-1933,M,M,colin8@adventure-works.com,70000,4,Graduate Degree,Management,Y
11256,KATELYN,HERNANDEZ,20-09-1933,M,F,katelyn42@adventure-works.com,70000,4,Graduate Degree,Management,Y
11257,JACQUELINE,POWELL,06-01-1933,S,F,jacqueline9@adventure-works.com,120000,1,Graduate Degree,Management,Y
11258,XAVIER,HILL,28-06-1933,M,M,xavier26@adventure-works.com,120000,1,Graduate Degree,Management,Y
11259,VICTORIA,STEWART,27-03-1965,M,F,victoria24@adventure-works.com,100000,4,Partial College,Professional,Y
11260,KATELYN,KELLY,12-04-1965,M,F,katelyn1@adventure-works.com,110000,2,Bachelors,Management,Y
11261,STEPHANIE,COLLINS,24-04-1965,M,F,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management,Y
11262,JENNIFER,SIMMONS,04-05-1964,M,F,jennifer88@adventure-works.com,80000,4,Bachelors,Management,Y
11263,TRINITY,RICHARDSON,11-09-1964,M,F,trinity9@adventure-works.com,90000,5,Partial College,Professional,Y
11264,EDUARDO,MARTIN,17-06-1964,S,M,eduardo13@adventure-works.com,90000,5,Partial College,Professional,N
11265,ELIZABETH,JONES,13-07-1964,M,F,elizabeth7@adventure-works.com,90000,5,Partial College,Professional,Y
11266,TAYLOR,HOWARD,05-05-1964,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional,N
11267,DAVID,DIAZ,02-10-1964,S,M,david55@adventure-works.com,120000,4,Partial College,Professional,Y
11268,KATELYN,CARTER,03-05-1964,M,F,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management,Y
11269,RYAN,FOSTER,13-10-1964,M,M,ryan19@adventure-works.com,130000,2,Graduate Degree,Management,Y
11270,ROBERT,LEE,04-05-1964,M,M,robert82@adventure-works.com,130000,2,Graduate Degree,Management,Y
11271,DANIELLE,REED,05-06-1964,S,F,danielle23@adventure-works.com,150000,2,Bachelors,Management,N
11272,LAUREN,MARTINEZ,10-11-1956,S,F,lauren35@adventure-works.com,70000,4,Partial College,Professional,Y
11273,NATHAN,LAL,01-10-1956,M,M,nathan26@adventure-works.com,90000,2,Partial College,Professional,Y
11274,KYLE,FOSTER,12-04-1934,M,M,kyle11@adventure-works.com,50000,2,Graduate Degree,Management,Y
11275,JENNY,RAI,18-01-1934,M,F,jenny40@adventure-works.com,80000,4,Graduate Degree,Management,Y
11276,NANCY,CHAPMAN,19-09-1963,M,F,nancy7@adventure-works.com,80000,4,Partial College,Professional,Y
11277,CHARLES,JACKSON,10-06-1963,M,M,charles15@adventure-works.com,80000,4,Partial College,Professional,Y
11278,JONATHAN,PHILLIPS,20-08-1963,S,M,jonathan35@adventure-works.com,90000,0,Partial College,Professional,N
11279,AMANDA,COOK,12-09-1963,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional,Y
11280,ROBERT,COLLINS,21-08-1963,M,M,robert45@adventure-works.com,90000,0,Partial College,Professional,Y
11281,MEGAN,BARNES,10-10-1963,S,F,megan53@adventure-works.com,110000,4,Bachelors,Management,Y
11282,CHRISTIAN,THOMAS,16-01-1962,M,M,christian46@adventure-works.com,90000,5,Partial College,Professional,Y
11283,ARTURO,LAL,26-10-1962,M,M,arturo33@adventure-works.com,110000,1,Bachelors,Management,Y
11284,THERESA,SERRANO,27-03-1962,M,F,theresa12@adventure-works.com,110000,1,Bachelors,Management,Y
11285,JEREMY,ANDERSON,19-03-1962,M,M,jeremy2@adventure-works.com,120000,1,Partial College,Professional,N
11286,HUNTER,GRIFFIN,03-03-1962,M,M,hunter16@adventure-works.com,170000,0,Graduate Degree,Management,Y
11287,HENRY,GARCIA,16-01-1961,M,M,henry16@adventure-works.com,70000,5,Partial College,Professional,N
11288,CINDY,SANCHEZ,16-09-1961,M,F,cindy19@adventure-works.com,110000,1,Bachelors,Management,Y
11289,MARIA,CARTER,07-03-1961,M,F,maria53@adventure-works.com,130000,1,Bachelors,Management,Y
11290,KATELYN,SANCHEZ,18-08-1961,M,F,katelyn26@adventure-works.com,130000,1,Bachelors,Management,Y
11291,JENNA,WRIGHT,05-05-1961,M,F,jenna19@adventure-works.com,130000,1,Bachelors,Management,Y
11292,SETH,PHILLIPS,05-11-1961,S,M,seth42@adventure-works.com,150000,1,Partial College,Professional,N
11293,LUKE,LONG,27-05-1955,S,M,luke28@adventure-works.com,60000,2,High School,Professional,N
11294,DALTON,CLARK,03-09-1955,M,M,dalton18@adventure-works.com,60000,2,High School,Professional,N
11295,TAYLOR,LEWIS,16-05-1954,S,F,taylor67@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
11296,HALEY,RICHARDSON,07-10-1935,S,F,haley10@adventure-works.com,50000,2,Graduate Degree,Management,Y
11297,NOAH,COLEMAN,02-02-1935,S,M,noah2@adventure-works.com,70000,4,Graduate Degree,Management,Y
11298,JON,LUO,03-03-1935,M,M,jon46@adventure-works.com,70000,4,Graduate Degree,Management,Y
11299,ORLANDO,VAZQUEZ,01-04-1936,M,M,orlando14@adventure-works.com,70000,4,Graduate Degree,Management,Y
11300,FERNANDO,BARNES,03-03-1960,M,M,fernando47@adventure-works.com,80000,5,Partial College,Professional,N
11301,CAMERON,RODRIGUEZ,09-06-1960,M,M,cameron38@adventure-works.com,80000,5,Partial College,Professional,Y
11302,SPENCER,RUSSELL,12-12-1960,S,M,spencer22@adventure-works.com,90000,4,High School,Professional,N
11303,JULIA,COLEMAN,11-10-1960,S,F,julia72@adventure-works.com,90000,4,High School,Professional,N
11304,JULIA,GARCIA,17-03-1960,M,F,julia38@adventure-works.com,100000,0,Partial College,Professional,Y
11305,SEAN,EVANS,19-06-1960,M,M,sean31@adventure-works.com,110000,3,Partial College,Professional,N
11306,MICAH,ZHOU,22-06-1960,M,M,micah19@adventure-works.com,110000,3,Partial College,Professional,N
11307,HUNTER,RODRIGUEZ,04-11-1954,M,M,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
11308,IAN,GONZALES,05-03-1954,M,M,ian57@adventure-works.com,60000,2,High School,Professional,N
11309,VICTORIA,LEWIS,12-06-1954,S,F,victoria20@adventure-works.com,60000,2,High School,Professional,Y
11310,ERIN,SANDERS,09-07-1953,S,F,erin7@adventure-works.com,70000,3,Graduate Degree,Management,Y
11311,GABRIELLE,LOPEZ,24-08-1953,S,F,gabrielle63@adventure-works.com,70000,3,Graduate Degree,Management,N
11312,SARA,RICHARDSON,03-04-1953,S,F,sara10@adventure-works.com,70000,3,Graduate Degree,Management,Y
11313,TREVOR,JENKINS,27-02-1953,S,M,trevor6@adventure-works.com,70000,3,Graduate Degree,Management,Y
11315,HAILEY,WARD,01-10-1953,S,F,hailey12@adventure-works.com,70000,3,Graduate Degree,Management,N
11316,LUKE,ALLEN,17-11-1953,M,M,luke52@adventure-works.com,60000,3,Graduate Degree,Management,Y
11317,VICTORIA,RUSSELL,17-09-1952,S,F,victoria66@adventure-works.com,40000,3,Partial College,Professional,N
11318,JESSICA,WILSON,26-10-1952,S,F,jessica54@adventure-works.com,40000,3,Partial College,Professional,N
11319,JADE,BAILEY,27-04-1937,M,F,jade13@adventure-works.com,70000,4,Graduate Degree,Management,N
11320,MORGAN,HILL,26-06-1937,M,F,morgan19@adventure-works.com,80000,4,Graduate Degree,Management,Y
11321,TERRANCE,RAMAN,08-07-1938,M,M,terrance9@adventure-works.com,90000,5,Bachelors,Management,Y
11322,SYDNEY,GARCIA,15-03-1938,M,F,sydney78@adventure-works.com,90000,5,Bachelors,Management,Y
11323,JOSE,PATTERSON,20-06-1938,S,M,jose33@adventure-works.com,120000,2,Graduate Degree,Management,Y
11324,ZACHARY,ANDERSON,14-05-1939,M,M,zachary39@adventure-works.com,90000,5,Bachelors,Management,Y
11325,ELIJAH,ROSS,02-07-1939,S,M,elijah7@adventure-works.com,90000,5,Bachelors,Management,Y
11326,RAFAEL,XIE,26-06-1939,M,M,rafael26@adventure-works.com,130000,2,Bachelors,Management,Y
11327,JAIME,MORENO,04-03-1940,M,M,jaime48@adventure-works.com,90000,5,Bachelors,Management,Y
11328,JULIAN,GRIFFIN,01-01-1940,M,M,julian20@adventure-works.com,90000,5,Bachelors,Management,Y
11329,ANDY,ALVAREZ,25-07-1940,S,M,andy9@adventure-works.com,90000,5,Bachelors,Management,Y
11330,RYAN,THOMPSON,13-05-1940,M,M,ryan38@adventure-works.com,110000,2,Graduate Degree,Management,Y
11331,SAMANTHA,JENKINS,06-07-1968,M,F,samantha32@adventure-works.com,90000,4,Partial College,Skilled Manual,Y
11332,DEANNA,RAMOS,04-10-1962,S,F,deanna44@adventure-works.com,10000,1,Graduate Degree,Manual,Y
11333,EMILY,MILLER,10-07-1962,M,F,emily6@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
11334,NICOLE,BROWN,22-03-1961,M,F,nicole4@adventure-works.com,10000,1,Bachelors,Manual,Y
11335,CARLA,RAMAN,24-06-1961,M,F,carla14@adventure-works.com,10000,1,Bachelors,Manual,Y
11336,SHAUN,RAJI,12-03-1962,M,M,shaun21@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
11337,JEROME,ROMERO,21-09-1961,M,M,jerome7@adventure-works.com,10000,1,Bachelors,Manual,Y
11338,FRANK,NAVARRO,10-08-1961,M,M,frank17@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
11339,DENNIS,SHE,08-07-1961,S,M,dennis25@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
11340,MELODY,MUNOZ,06-04-1936,M,F,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical,Y
11341,RANDY,ZENG,21-08-1936,M,M,randy24@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
11342,MARSHALL,WANG,11-03-1962,M,M,marshall0@adventure-works.com,30000,5,Graduate Degree,Clerical,Y
11343,ARTHUR,CARLSON,13-09-1958,M,M,arthur41@adventure-works.com,10000,1,Bachelors,Manual,Y
11344,JESSIE,JIMENEZ,24-07-1957,M,F,jessie3@adventure-works.com,10000,1,Partial College,Manual,Y
11345,ROBIN,RAMOS,12-03-1957,S,F,robin13@adventure-works.com,10000,1,Partial College,Manual,Y
11346,DEANNA,GUTIERREZ,22-05-1955,S,F,deanna37@adventure-works.com,10000,2,Partial College,Manual,Y
11347,ROY,NAVARRO,23-12-1955,M,M,roy30@adventure-works.com,10000,2,Partial College,Manual,Y
11348,SHAWN,RAI,22-09-1955,M,M,shawn19@adventure-works.com,10000,2,Partial College,Manual,Y
11349,MINDY,LUO,03-09-1954,M,F,mindy10@adventure-works.com,10000,2,Partial College,Manual,Y
11350,CARA,ZHOU,14-01-1937,M,F,cara5@adventure-works.com,30000,1,Graduate Degree,Clerical,Y
11351,ANNE,RAMOS,06-04-1939,S,F,anne19@adventure-works.com,20000,1,Bachelors,Clerical,Y
11352,RAYMOND,RODRIGUEZ,07-03-1940,M,M,raymond20@adventure-works.com,10000,2,Partial College,Manual,Y
11353,CARRIE,ORTEGA,11-06-1941,S,F,carrie19@adventure-works.com,30000,1,Bachelors,Clerical,Y
11354,DEANNA,SUAREZ,23-02-1942,M,F,deanna45@adventure-works.com,20000,1,Partial College,Manual,Y
11355,ROBERTO,GUTIERREZ,28-12-1942,M,M,roberto11@adventure-works.com,40000,1,Graduate Degree,Clerical,Y
11356,TERRENCE,CARSON,27-05-1980,S,M,terrence15@adventure-works.com,10000,0,Partial College,Manual,N
11357,RAMON,YE,23-03-1979,S,M,ramon9@adventure-works.com,10000,0,Partial College,Manual,N
11358,CYNTHIA,MALHOTRA,11-11-1978,S,F,cynthia9@adventure-works.com,10000,0,Partial College,Manual,N
11359,JARROD,PRASAD,04-09-1978,S,M,jarrod9@adventure-works.com,10000,0,Partial College,Manual,N
11360,TYRONE,SERRANO,02-08-1978,S,M,tyrone15@adventure-works.com,10000,0,Partial College,Manual,Y
11361,CINDY,RAMOS,28-04-1977,M,F,cindy22@adventure-works.com,10000,0,High School,Manual,Y
11362,DAMIEN,SHAN,11-11-1977,M,M,damien26@adventure-works.com,10000,0,High School,Manual,N
11363,JULIAN,ROSS,20-10-1977,S,M,julian5@adventure-works.com,10000,0,High School,Manual,N
11365,BRITTNEY,SUN,09-06-1979,S,F,brittney12@adventure-works.com,10000,1,High School,Manual,N
11366,VIRGINIA,PATEL,25-10-1979,M,F,virginia4@adventure-works.com,20000,0,Bachelors,Clerical,Y
11367,CALVIN,NARA,22-02-1979,M,M,calvin15@adventure-works.com,20000,0,Bachelors,Clerical,Y
11368,EDWARD,MILLER,25-11-1978,S,M,edward28@adventure-works.com,10000,1,High School,Manual,N
11369,ASHLEE,TANG,04-08-1978,M,F,ashlee11@adventure-works.com,20000,0,Bachelors,Clerical,N
11370,ALICIA,XU,01-04-1978,M,F,alicia3@adventure-works.com,20000,0,Bachelors,Clerical,Y
11371,LACEY,JAI,27-05-1978,M,F,lacey1@adventure-works.com,20000,0,Bachelors,Clerical,Y
11372,WENDY,ROMERO,15-05-1978,S,F,wendy8@adventure-works.com,20000,0,Bachelors,Clerical,Y
11373,CARLY,LUO,20-09-1943,M,F,carly5@adventure-works.com,30000,1,Bachelors,Clerical,Y
11374,JIMMY,ORTEGA,28-06-1943,S,M,jimmy26@adventure-works.com,30000,1,Bachelors,Clerical,Y
11375,FRANCISCO,MARTINEZ,09-05-1943,M,M,francisco19@adventure-works.com,30000,1,Bachelors,Clerical,Y
11376,LANCE,VAZQUEZ,10-06-1943,S,M,lance14@adventure-works.com,40000,1,Graduate Degree,Clerical,Y
11377,DAVID,ROBINETT,23-02-1961,M,M,david22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y
11378,SHANNON,LIANG,22-05-1960,S,F,shannon15@adventure-works.com,10000,1,High School,Manual,N
11379,GARY,VAZQUEZ,18-11-1959,M,M,gary25@adventure-works.com,10000,1,High School,Manual,Y
11380,MITCHELL,KUMAR,02-03-1959,S,M,mitchell7@adventure-works.com,20000,2,Partial College,Manual,Y
11381,MEREDITH,RAMAN,22-08-1959,M,F,meredith11@adventure-works.com,20000,2,Partial College,Manual,Y
11382,EDWARD,PATTERSON,19-01-1958,M,M,edward59@adventure-works.com,20000,2,Partial College,Manual,Y
11384,TIFFANY,WANG,16-10-1960,M,F,tiffany1@adventure-works.com,30000,3,Bachelors,Clerical,Y
11385,MIGUEL,ALLEN,11-08-1960,S,M,miguel24@adventure-works.com,30000,3,Bachelors,Clerical,Y
11387,MEGAN,RAMIREZ,02-06-1959,S,F,megan44@adventure-works.com,40000,3,Graduate Degree,Clerical,Y
11388,JOSEPH,MARTIN,24-07-1959,M,M,joseph21@adventure-works.com,40000,3,Graduate Degree,Clerical,Y
11389,KARL,SHAN,24-04-1970,S,M,karl11@adventure-works.com,10000,1,High School,Manual,N
11390,CHRISTINE,RAJI,19-10-1970,S,F,christine16@adventure-works.com,10000,1,High School,Manual,N
11391,LINDSAY,XIE,27-12-1970,S,F,lindsay3@adventure-works.com,10000,2,High School,Manual,Y
11392,WILLIE,ZHAO,07-02-1970,S,M,willie8@adventure-works.com,10000,2,High School,Manual,Y
11393,KURT,PAL,17-01-1969,S,M,kurt12@adventure-works.com,10000,2,High School,Manual,Y
11394,GEORGE,MCDONALD,23-10-1969,S,M,george13@adventure-works.com,10000,2,High School,Manual,Y
11395,BETH,GUTIERREZ,18-10-1970,S,F,beth13@adventure-works.com,30000,0,Bachelors,Clerical,Y
11396,IAN,LOPEZ,05-10-1969,M,M,ian27@adventure-works.com,10000,2,High School,Manual,N
11397,LATOYA,SHAN,04-06-1969,S,F,latoya9@adventure-works.com,20000,0,Partial College,Manual,N
11398,COLIN,NATH,09-09-1969,S,M,colin41@adventure-works.com,30000,0,Bachelors,Clerical,Y
11399,BRENDA,MEHTA,04-08-1969,S,F,brenda17@adventure-works.com,30000,1,Bachelors,Clerical,Y
11400,FRANKLIN,RAJI,19-04-1969,S,M,franklin38@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
11401,LINDA,NAVARRO,26-08-1969,M,F,linda25@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
11402,KELLI,CAI,20-11-1969,M,F,kelli21@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
11403,NANCY,SCHMIDT,09-01-1969,S,F,nancy13@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
11404,MEGAN,TAYLOR,01-01-1952,S,F,megan12@adventure-works.com,10000,3,Partial College,Manual,N
11405,BONNIE,GOEL,17-02-1952,S,F,bonnie25@adventure-works.com,10000,3,Partial College,Manual,N
11406,LATOYA,XU,03-07-1952,M,F,latoya4@adventure-works.com,20000,2,Partial College,Manual,Y
11407,MARIO,SHE,02-04-1952,M,M,mario0@adventure-works.com,20000,2,Partial College,Manual,Y
11408,DARREN,GILL,14-05-1953,M,M,darren36@adventure-works.com,10000,2,High School,Manual,N
11409,JACQUELINE,HAYES,05-03-1968,S,F,jacqueline23@adventure-works.com,10000,2,High School,Manual,Y
11410,MAURICE,GOEL,25-08-1968,M,M,maurice20@adventure-works.com,20000,1,Partial College,Manual,Y
11411,DEVIN,ROSS,12-02-1954,M,M,devin69@adventure-works.com,80000,3,Partial College,Professional,N
11412,SYDNEY,BRYANT,09-04-1954,S,F,sydney40@adventure-works.com,80000,4,Partial College,Professional,Y
11413,MEGAN,STEWART,15-04-1954,M,F,megan27@adventure-works.com,80000,4,Partial College,Professional,N
11414,IAN,RICHARDSON,18-03-1954,S,M,ian76@adventure-works.com,80000,4,Partial College,Professional,Y
11415,RANDY,SHE,05-06-1944,S,M,randy25@adventure-works.com,90000,5,Partial College,Professional,N
11416,KATRINA,BECKER,19-03-1945,M,F,katrina19@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
11417,LACEY,ZHENG,26-02-1945,M,F,lacey32@adventure-works.com,70000,5,High School,Professional,Y
11418,RAFAEL,HU,09-02-1945,S,M,rafael20@adventure-works.com,90000,5,Partial College,Professional,N
11419,KYLE,SCOTT,18-02-1945,M,M,kyle43@adventure-works.com,150000,3,Graduate Degree,Management,Y
11420,JORDAN,TURNER,12-07-1946,M,M,jordan59@adventure-works.com,100000,2,Bachelors,Management,Y
11421,AMY,SUN,19-07-1946,M,F,amy19@adventure-works.com,110000,3,Bachelors,Management,Y
11422,DUSTIN,DENG,01-09-1946,M,M,dustin1@adventure-works.com,170000,4,Bachelors,Management,Y
11423,JASMINE,STEWART,05-11-1954,M,F,jasmine22@adventure-works.com,80000,4,Partial College,Professional,N
11424,PAMELA,GARCIA,07-12-1953,M,F,pamela18@adventure-works.com,80000,4,Partial College,Professional,Y
11425,ARIANA,GRAY,06-08-1954,M,F,ariana5@adventure-works.com,90000,4,High School,Professional,Y
11426,KRISTOPHER,MEHTA,02-10-1953,M,M,kristopher12@adventure-works.com,110000,3,Bachelors,Management,Y
11427,DESIREE,DOMINGUEZ,18-12-1953,M,F,desiree9@adventure-works.com,110000,2,Partial College,Professional,Y
11428,DEANNA,PEREZ,22-08-1953,S,F,deanna24@adventure-works.com,120000,2,Bachelors,Management,Y
11429,MARCO,LOPEZ,16-07-1952,M,M,marco17@adventure-works.com,80000,4,Partial College,Professional,Y
11430,CASEY,YUAN,24-03-1952,M,F,casey7@adventure-works.com,90000,4,High School,Professional,Y
11431,BRYANT,GARCIA,27-10-1952,M,M,bryant14@adventure-works.com,110000,4,Partial College,Professional,Y
11432,DOMINIQUE,PRASAD,11-09-1951,M,F,dominique7@adventure-works.com,80000,4,High School,Professional,Y
11433,MAURICE,SHAN,02-09-1951,M,M,maurice11@adventure-works.com,80000,5,High School,Professional,N
11434,ANDRE,LOPEZ,06-05-1951,M,M,andre16@adventure-works.com,170000,5,Partial College,Professional,Y
11435,ROBIN,ROMERO,06-03-1950,S,F,robin5@adventure-works.com,100000,3,Partial College,Management,Y
11436,TAYLOR,COX,18-09-1950,M,F,taylor13@adventure-works.com,160000,3,Partial College,Management,N
11437,ALFREDO,MORENO,17-12-1949,M,M,alfredo7@adventure-works.com,90000,4,High School,Management,Y
11438,JENNY,NARA,14-10-1949,M,F,jenny39@adventure-works.com,130000,4,High School,Management,Y
11439,JANET,MUNOZ,17-05-1948,M,F,janet12@adventure-works.com,90000,4,High School,Management,N
11440,SERGIO,WEBER,27-09-1947,M,M,sergio4@adventure-works.com,80000,5,Partial High School,Skilled Manual,N
11441,ERIKA,GOMEZ,12-06-1947,M,F,erika0@adventure-works.com,90000,5,Partial High School,Skilled Manual,N
11442,JOSEPH,HARRIS,14-11-1947,M,M,joseph20@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y
11443,GRACE,GRIFFIN,22-05-1976,S,F,grace67@adventure-works.com,60000,0,Bachelors,Professional,N
11444,TINA,MEHTA,28-04-1976,M,F,tina15@adventure-works.com,70000,0,Bachelors,Professional,Y
11445,KARI,KIM,21-07-1974,S,F,kari3@adventure-works.com,70000,0,Bachelors,Professional,N
11446,BETHANY,CHANDER,12-08-1974,S,F,bethany19@adventure-works.com,70000,0,Bachelors,Professional,N
11447,JENNIFER,ROBERTS,16-08-1974,M,F,jennifer15@adventure-works.com,70000,0,Bachelors,Professional,Y
11448,KYLE,PATTERSON,28-04-1975,S,M,kyle5@adventure-works.com,80000,0,Bachelors,Professional,Y
11449,ALVIN,HU,02-02-1975,M,M,alvin19@adventure-works.com,80000,0,Bachelors,Professional,Y
11450,BRETT,MEHTA,12-11-1975,S,M,brett13@adventure-works.com,130000,4,High School,Management,Y
11451,RUBEN,MUÑOZ,09-11-1974,S,M,ruben30@adventure-works.com,70000,0,Bachelors,Professional,N
11452,ERIKA,RUBIO,05-11-1973,S,F,erika18@adventure-works.com,80000,0,Bachelors,Professional,N
11453,STANLEY,MALHOTRA,21-08-1973,S,M,stanley5@adventure-works.com,80000,0,Bachelors,Professional,N
11454,MELINDA,NAVARRO,22-04-1974,S,F,melinda5@adventure-works.com,80000,0,Bachelors,Professional,N
11455,ROSS,SANZ,21-04-1974,M,M,ross38@adventure-works.com,100000,0,High School,Management,Y
11456,JON,GAO,08-07-1974,M,M,jon35@adventure-works.com,120000,5,Partial High School,Professional,Y
11457,JAIME,GUTIERREZ,21-05-1973,M,F,jaime12@adventure-works.com,90000,0,Bachelors,Professional,Y
11458,BIANCA,LIU,05-04-1973,M,F,bianca3@adventure-works.com,100000,0,High School,Management,Y
11459,TASHA,DENG,13-10-1972,S,F,tasha1@adventure-works.com,80000,0,Bachelors,Professional,N
11460,MELVIN,CHANDE,07-10-1972,S,M,melvin13@adventure-works.com,90000,0,Bachelors,Professional,N
